Shoulder_Angle_Left,Shoulder_Angle_Right,Elbow_Angle_Left,Elbow_Angle_Right,Hip_Angle_Left,Hip_Angle_Right,Knee_Angle_Left,Knee_Angle_Right,Label
44.90735,34.884594,127.47371,120.14508,155.80576,171.06308,156.86618,168.5863,pushup
46.273754,37.327713,131.86195,123.787926,156.46002,171.91283,155.59142,167.54459,pushup
46.52233,38.887047,135.07785,127.48238,157.15594,172.4397,154.12158,165.42166,pushup
50.442932,42.267155,142.1228,133.8141,158.26913,172.37422,153.12553,162.32896,pushup
54.033394,51.504566,146.3747,148.90442,165.46825,176.502,159.0305,162.8871,pushup
59.683903,54.365616,153.08759,152.01445,163.61438,174.5256,157.47148,161.00323,pushup
64.45833,52.791317,157.52914,149.45883,161.01613,171.59047,155.42384,158.53899,pushup
65.46707,46.553776,156.9372,140.98222,155.1274,168.47237,149.61432,155.46268,pushup
67.84322,47.81983,161.80923,142.29256,153.6193,166.74207,147.95758,154.14359,pushup
68.721176,52.695236,165.57506,149.48586,154.01044,167.4532,149.51395,158.06409,pushup
69.3111,55.699337,167.46742,154.20718,155.01039,168.21416,150.00577,158.28668,pushup
69.79785,59.245937,170.14345,160.858,155.42986,168.58842,150.21129,158.64467,pushup
71.15304,60.049812,172.44647,161.5215,155.12161,168.44295,150.31009,159.05055,pushup
72.08861,60.140087,173.39032,161.21162,155.36574,168.51338,150.74568,159.62608,pushup
72.41496,59.49128,174.00478,160.4096,155.33505,168.36984,150.79536,159.61084,pushup
72.61334,60.025948,173.2333,159.95299,154.91519,168.09087,150.52202,159.56604,pushup
72.87686,59.68967,174.80667,160.66579,155.1278,168.48282,150.75357,159.85399,pushup
72.82711,59.877266,174.30046,160.7593,155.21902,168.58673,150.8801,160.0354,pushup
72.71079,59.989548,174.1173,160.94333,155.34137,168.624,150.95163,159.93474,pushup
72.137794,60.1273,173.09355,161.15271,155.0838,168.4719,150.22102,159.28998,pushup
71.079025,59.418736,172.27399,160.49098,155.03374,168.44853,149.22276,158.22134,pushup
69.54156,58.606277,168.73526,158.23642,155.03275,168.35237,148.74751,157.80765,pushup
68.82682,55.67429,166.05055,153.98975,154.8745,168.28981,148.74109,156.9827,pushup
68.57132,52.80372,163.84601,148.58235,155.05174,168.05809,148.78119,156.2435,pushup
66.545815,49.239746,159.9762,143.7545,155.67531,168.31137,149.30005,155.8654,pushup
66.35424,48.481003,157.04091,141.1034,155.15752,167.42746,149.60185,154.50415,pushup
64.09153,53.76971,154.25964,146.37263,159.50966,169.9383,153.15369,156.16934,pushup
56.793083,50.803787,147.35068,144.41667,163.71423,174.35544,157.88672,161.19888,pushup
49.12659,40.90755,139.04362,129.17593,159.30109,172.80402,155.51308,163.04755,pushup
45.052155,37.786,132.18192,125.36057,156.96349,171.62924,155.4064,165.40813,pushup
39.90637,45.014263,122.16088,136.13974,162.12694,179.54156,161.4096,176.11198,pushup
33.476482,46.493862,111.5121,133.80858,164.06206,179.17932,163.25244,177.8929,pushup
